smiles,conf_1,conf_2,conf_3,conf_4,conf_5,pdbqt_conf_1,pdbqt_conf_2,pdbqt_conf_3,pdbqt_conf_4,pdbqt_conf_5
O=C(NC=1C=CC=C(C1)C=2NN=C3CCOCC23)C4=CN=CC(O)=C4,pipeline_output/docking/autodock-vina/conformations/ligand_61_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_61_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_61_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_61_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_61_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_61_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_61_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_61_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_61_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_61_conformer_5.pdbqt
CN1CCC(C)(CNC(=O)NC=2C=CC(=CC2)C3=NC=CO3)C1,pipeline_output/docking/autodock-vina/conformations/ligand_62_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_62_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_62_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_62_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_62_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_62_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_62_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_62_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_62_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_62_conformer_5.pdbqt
COC1=CC(=CC(=C1)S(=O)(=O)NC=2C=C(C=CC2OC)S(=O)(=O)NC(C)(C)C)OC,pipeline_output/docking/autodock-vina/conformations/ligand_63_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_63_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_63_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_63_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_63_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_63_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_63_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_63_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_63_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_63_conformer_5.pdbqt
O=C1CCC(=O)N1C=2C=CC(=CN2)S(=O)(=O)NCC3CCOC3,pipeline_output/docking/autodock-vina/conformations/ligand_64_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_64_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_64_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_64_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_64_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_64_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_64_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_64_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_64_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_64_conformer_5.pdbqt
C[C@@H](NC1=NC=2C=CC=CC2N3N=NN=C13)C=4C=NC=CN4,pipeline_output/docking/autodock-vina/conformations/ligand_65_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_65_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_65_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_65_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_65_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_65_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_65_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_65_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_65_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_65_conformer_5.pdbqt
CCCNC(=O)C1CCN(CC1)C(=O)C=2C=CC=C(Cl)C2,pipeline_output/docking/autodock-vina/conformations/ligand_66_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_66_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_66_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_66_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_66_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_66_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_66_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_66_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_66_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_66_conformer_5.pdbqt
CCN(C1CCCCC1)S(=O)(=O)CCNC(=O)NC=2C=CN(N2)C=3C=CC=C(F)C3C#N,pipeline_output/docking/autodock-vina/conformations/ligand_67_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_67_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_67_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_67_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_67_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_67_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_67_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_67_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_67_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_67_conformer_5.pdbqt
CC(=O)NC=1C=CC(=CC1)CNC(=O)C2CCN(CC2)C3=CN=CC=N3,pipeline_output/docking/autodock-vina/conformations/ligand_68_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_68_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_68_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_68_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_68_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_68_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_68_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_68_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_68_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_68_conformer_5.pdbqt
CN1CCC2(CCN(CC2)C(=O)C3=CC=C4C=CC=NN34)C1=O,pipeline_output/docking/autodock-vina/conformations/ligand_69_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_69_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_69_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_69_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_69_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_69_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_69_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_69_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_69_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_69_conformer_5.pdbqt
CC(=O)OCC(=O)N1CCN2N=CC(=C2C1)S(C)(=O)=NC(=O)C3CC3(C)C,pipeline_output/docking/autodock-vina/conformations/ligand_70_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_70_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_70_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_70_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_70_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_70_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_70_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_70_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_70_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_70_conformer_5.pdbqt
CC=1C=CC=CC1C(=O)NC2=NC(=CS2)C=3C=CC=CC3OC(F)F,pipeline_output/docking/autodock-vina/conformations/ligand_71_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_71_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_71_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_71_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_71_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_71_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_71_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_71_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_71_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_71_conformer_5.pdbqt
COC=1C=CC(=CC1)[C@H](NC(=O)C=2C=CC=CC2SCC(=O)N3CCCC3)C(F)F,pipeline_output/docking/autodock-vina/conformations/ligand_72_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_72_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_72_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_72_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_72_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_72_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_72_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_72_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_72_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_72_conformer_5.pdbqt
CN1N=C(C=C1C(=O)N2CCC(C#N)(C2)C(N)=O)C=3C=CC(F)=CC3,pipeline_output/docking/autodock-vina/conformations/ligand_73_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_73_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_73_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_73_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_73_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_73_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_73_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_73_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_73_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_73_conformer_5.pdbqt
CC1CC(=NO1)C2CN(C2)C(=O)NC=3C=C(C=4C=CC(F)=CC4)N(C)N3,pipeline_output/docking/autodock-vina/conformations/ligand_74_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_74_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_74_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_74_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_74_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_74_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_74_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_74_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_74_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_74_conformer_5.pdbqt
O=C1NC(CN2CCC(CC2)C3=NC=4C=CC=CC4N3)=NC=5C6=CC=CC=C6OC15,pipeline_output/docking/autodock-vina/conformations/ligand_75_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_75_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_75_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_75_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_75_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_75_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_75_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_75_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_75_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_75_conformer_5.pdbqt
CCC(C)(O)CC1=CN(CC2=CC(=NC=C2F)C(F)(F)F)N=N1,pipeline_output/docking/autodock-vina/conformations/ligand_76_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_76_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_76_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_76_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_76_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_76_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_76_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_76_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_76_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_76_conformer_5.pdbqt
O=C(NC(C=1C=CC=NC1)C2CC2)C=3C=C(NN3)C=4C=CC=CC4,pipeline_output/docking/autodock-vina/conformations/ligand_77_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_77_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_77_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_77_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_77_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_77_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_77_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_77_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_77_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_77_conformer_5.pdbqt
CCN(CC1=CN(CC2=NC=CS2)N=N1)C=3C=CC=C(C3)CO,pipeline_output/docking/autodock-vina/conformations/ligand_78_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_78_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_78_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_78_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_78_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_78_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_78_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_78_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_78_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_78_conformer_5.pdbqt
CC(C(=O)NC1(CC=2C=CC=CC2)CCC1)N3C=CC(=N3)C(F)(F)F,pipeline_output/docking/autodock-vina/conformations/ligand_79_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_79_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_79_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_79_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_79_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_79_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_79_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_79_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_79_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_79_conformer_5.pdbqt
CN1CCC=2C=CC(=CC2C1=O)NC(=O)CN3CCCNC3=O,pipeline_output/docking/autodock-vina/conformations/ligand_80_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_80_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_80_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_80_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_80_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_80_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_80_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_80_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_80_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_80_conformer_5.pdbqt
O=C(NC=1C=CC=C(C1)C(=O)NC=2C=CC(Cl)=CN2)NC(CO)C=3C=CC(F)=C(Cl)C3,pipeline_output/docking/autodock-vina/conformations/ligand_81_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_81_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_81_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_81_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_81_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_81_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_81_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_81_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_81_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_81_conformer_5.pdbqt
CC=1C=CC(=CC1)SCC(=O)N2CCC3(CC2)CC(O)CCO3,pipeline_output/docking/autodock-vina/conformations/ligand_82_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_82_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_82_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_82_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_82_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_82_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_82_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_82_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_82_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_82_conformer_5.pdbqt
CC1CN(CCN(C1)C2CCC2)C(=O)C3=CC=4OC(Br)=CC4N3,pipeline_output/docking/autodock-vina/conformations/ligand_83_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_83_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_83_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_83_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_83_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_83_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_83_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_83_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_83_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_83_conformer_5.pdbqt
CN(C)C(=O)C(NC(=O)CC1=CSC(=N1)N2CCCNC2=O)C=3C=CC=CC3,pipeline_output/docking/autodock-vina/conformations/ligand_84_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_84_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_84_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_84_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_84_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_84_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_84_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_84_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_84_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_84_conformer_5.pdbqt
CCCN1N=C(NCC2=NC(CC3CC3)=NO2)C=4C=CC=CC41,pipeline_output/docking/autodock-vina/conformations/ligand_85_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_85_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_85_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_85_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_85_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_85_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_85_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_85_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_85_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_85_conformer_5.pdbqt
O=C(NC1CCOCC1)C=2C=NC=C(C2)C3=CC=C4OCCC4=C3,pipeline_output/docking/autodock-vina/conformations/ligand_86_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_86_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_86_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_86_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_86_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_86_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_86_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_86_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_86_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_86_conformer_5.pdbqt
C=1C=CC=2N=C(C=CC2C1)C3=NN=C(NC4CCOC=5C=CC=CC54)O3,pipeline_output/docking/autodock-vina/conformations/ligand_87_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_87_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_87_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_87_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_87_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_87_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_87_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_87_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_87_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_87_conformer_5.pdbqt
CC=1C=CC(=CC1)CC(C)(C)NC(=O)C=2C=C(ON2)C=3C=CN(C)N3,pipeline_output/docking/autodock-vina/conformations/ligand_88_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_88_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_88_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_88_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_88_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_88_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_88_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_88_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_88_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_88_conformer_5.pdbqt
O=C(CC1CC2CCC(C1)N2)NC=3C=CC(OCC4=CC=CN=C4)=C(Cl)C3,pipeline_output/docking/autodock-vina/conformations/ligand_89_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_89_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_89_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_89_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_89_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_89_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_89_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_89_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_89_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_89_conformer_5.pdbqt
CN(C)CC(C=1C=CC=CC1)N(C)S(=O)(=O)C2=CSC=3C=CC=CC23,pipeline_output/docking/autodock-vina/conformations/ligand_90_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_90_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_90_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_90_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_90_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_90_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_90_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_90_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_90_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_90_conformer_5.pdbqt
